Subject ID,Raters Group,Completed by,Rater Name,"Q1_Pathology & Lab. Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Respects patients’ confidentiality (i.e. does not discuss confidential patient information in areas where others can overhear the conversation like hallways, elevators, coffee shops etc…)_First Scale","Q1_Pathology & Lab. Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Listens to healthcare workers’ (both physicians and non-physicians) concerns and responds to them thoroughly._First Scale","Q1_Pathology & Lab. Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats staff (both academic and non-academic) with dignity irrespective of their religion, culture, age, race, sexual orientation and gender. _First Scale","Q1_Pathology & Lab. Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Uses respectful language with other healthcare workers (i.e: avoids abusive language, offensive comments, racial or ethnic slurs, threats of violence and foul or rude intimidating language). _First Scale","Q1_Pathology & Lab. Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Responds in timely fashion to phone calls and paging regarding patient care. _First Scale","Q1_Pathology & Lab. Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Arrives on time to scheduled appointments (i.e. clinic, OR, rounds, shift etc…)._First Scale","Q1_Pathology & Lab. Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Receptive to the suggestions and concerns of other healthcare coworkers (both physician and non-physician health providers)._First Scale","Q1_Pathology & Lab. Medicine - AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Communicates directly and clearly with healthcare workers (both physician and non-physician health providers) about patient care._First Scale",Q2_Comments,Fillout Date (mm/dd/yy)
PHYS_0511bf6efef4,Faculty Self-Evaluation,PHYS_0511bf6efef4,PHYS_ce1fad42928a,Always,Always,Always,Always,Always,Always,Always,Always,No unprofessional behavior ,06/02/2025 08:31
PHYS_0511bf6efef4,Medical Staff,PHYS_d1d9dd1f2039,PHYS_dddec46e1901,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 13:14
PHYS_0511bf6efef4,Hospital Staff,PHYS_255fa40a71da,PHYS_3dd353d8ef78,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 14:28
PHYS_0511bf6efef4,Hospital Staff,PHYS_ffdae2ca5c7f,PHYS_faf4390327a5,Always,Always,Always,Always,Always,Always,Always,Always,"Dr. Najla is everyone&#x27;s favorite aunt. Always happy, cheerful, kind, warm and lovable. Sometimes she might seem like she has alot on her plate and anxious, but always finds the time to respond and help. Having her in the department is a breath of fresh air.",06/03/2025 20:31
PHYS_0511bf6efef4,Hospital Staff,PHYS_b47d2042ad85,PHYS_543f38563933,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/05/2025 07:39
PHYS_0511bf6efef4,Chairperson,PHYS_95ae00cce5a8,PHYS_ac6824b7a015,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/05/2025 10:49
PHYS_0511bf6efef4,Medical Staff,PHYS_c44b5e9c918e,PHYS_fef2dff8179b,Always,Always,Always,Always,Always,Always,Always,Always,A role model!,06/09/2025 22:35
PHYS_0511bf6efef4,Medical Staff,PHYS_090a41b24f74,PHYS_6cd8e1624ef3,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/17/25 02:29 PM
PHYS_0511bf6efef4,Medical Staff,PHYS_7509d95c81b4,PHYS_30760fed116d,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/17/25 08:59 PM
PHYS_0511bf6efef4,Medical Staff,PHYS_1eaf199090b1,PHYS_9f1d2f6a0d94,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/18/25 11:19 AM
PHYS_0511bf6efef4,Hospital Staff,PHYS_0f697c332c2c,PHYS_03f09f09f38b,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/24/25 11:10 PM
PHYS_0511bf6efef4,Hospital Staff,PHYS_35fc16a75cf4,PHYS_b37994945465,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 15:10
PHYS_0511bf6efef4,Medical Staff,PHYS_8eb3fda07b5e,PHYS_80eb9cfce953,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/09/2025 11:24
PHYS_0511bf6efef4,Medical Staff,PHYS_9153ae575d1a,PHYS_85caf803d7de,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2025 15:18
PHYS_0511bf6efef4,Hospital Staff,PHYS_c114e8f54a4f,PHYS_8f02e18f31db,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/11/2025 15:37
PHYS_0511bf6efef4,Medical Staff,PHYS_3863197fb4bc,PHYS_4469fe5ed7d8,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/16/25 11:05 PM
PHYS_c4491cc6ac70,Hospital Staff,PHYS_d3f69bb848ee,PHYS_c9e6be73e5c5,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 07:24
PHYS_c4491cc6ac70,Medical Staff,PHYS_d1d9dd1f2039,PHYS_dddec46e1901,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 13:14
PHYS_c4491cc6ac70,Hospital Staff,PHYS_255fa40a71da,PHYS_3dd353d8ef78,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 14:28
PHYS_c4491cc6ac70,Hospital Staff,PHYS_ffdae2ca5c7f,PHYS_faf4390327a5,Always,Always,Always,Always,Always,Always,Always,Always,"Dr. Jurdi is everything a tech would want in an attending pathologist: professional, kind, helpful, respectful and warm. The days when he is on call are always smooth and stress&ndash;free.",06/03/2025 20:28
PHYS_c4491cc6ac70,Faculty Self-Evaluation,PHYS_c4491cc6ac70,PHYS_7450c029d894,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/03/2025 20:44
PHYS_c4491cc6ac70,Hospital Staff,PHYS_b47d2042ad85,PHYS_543f38563933,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/05/2025 07:39
PHYS_c4491cc6ac70,Chairperson,PHYS_95ae00cce5a8,PHYS_ac6824b7a015,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,D/A,06/05/2025 10:50
PHYS_c4491cc6ac70,Medical Staff,PHYS_c44b5e9c918e,PHYS_fef2dff8179b,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 22:36
PHYS_c4491cc6ac70,Medical Staff,PHYS_090a41b24f74,PHYS_6cd8e1624ef3,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/17/25 02:29 PM
PHYS_c4491cc6ac70,Medical Staff,PHYS_7509d95c81b4,PHYS_30760fed116d,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/17/25 08:59 PM
PHYS_c4491cc6ac70,Medical Staff,PHYS_1eaf199090b1,PHYS_9f1d2f6a0d94,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/18/25 11:20 AM
PHYS_c4491cc6ac70,Hospital Staff,PHYS_0f697c332c2c,PHYS_03f09f09f38b,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/24/25 11:11 PM
PHYS_c4491cc6ac70,Hospital Staff,PHYS_35fc16a75cf4,PHYS_b37994945465,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 15:11
PHYS_c4491cc6ac70,Medical Staff,PHYS_8eb3fda07b5e,PHYS_80eb9cfce953,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/09/2025 11:25
PHYS_c4491cc6ac70,Medical Staff,PHYS_9153ae575d1a,PHYS_85caf803d7de,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2025 15:19
PHYS_c4491cc6ac70,Hospital Staff,PHYS_c114e8f54a4f,PHYS_8f02e18f31db,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/11/2025 15:37
PHYS_c4491cc6ac70,Medical Staff,PHYS_3863197fb4bc,PHYS_4469fe5ed7d8,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/16/25 11:05 PM
PHYS_8b41417b152f,Hospital Staff,PHYS_d3f69bb848ee,PHYS_c9e6be73e5c5,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 07:24
PHYS_8b41417b152f,Medical Staff,PHYS_d1d9dd1f2039,PHYS_dddec46e1901,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/02/2025 13:15
PHYS_8b41417b152f,Hospital Staff,PHYS_255fa40a71da,PHYS_3dd353d8ef78,Always,Most of the time,Most of the time,Always,Always,Always,Most of the time,Most of the time,D/A,06/02/2025 14:29
PHYS_8b41417b152f,Hospital Staff,PHYS_ffdae2ca5c7f,PHYS_faf4390327a5,Always,Sometimes,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,"Dr. Shabb truly loves her job and the department and it shows through her energy and spirit. She might seem intimidating to some, however she always finds a way to light up the atmosphere with her witty and charming personality. Although contact with her is less frequent than her counterparts, she is always helpful and responsive.",06/03/2025 20:25
PHYS_8b41417b152f,Hospital Staff,PHYS_b47d2042ad85,PHYS_543f38563933,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/05/2025 07:40
PHYS_8b41417b152f,Chairperson,PHYS_95ae00cce5a8,PHYS_ac6824b7a015,Always,Always,Most of the time,Always,Most of the time,Most of the time,Always,Always,D/A,06/05/2025 10:52
PHYS_8b41417b152f,Medical Staff,PHYS_c44b5e9c918e,PHYS_fef2dff8179b,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 22:32
PHYS_8b41417b152f,Medical Staff,PHYS_090a41b24f74,PHYS_6cd8e1624ef3,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/17/25 02:30 PM
PHYS_8b41417b152f,Medical Staff,PHYS_7509d95c81b4,PHYS_30760fed116d,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/17/25 09:00 PM
PHYS_8b41417b152f,Medical Staff,PHYS_1eaf199090b1,PHYS_9f1d2f6a0d94,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/18/25 11:20 AM
PHYS_8b41417b152f,Hospital Staff,PHYS_0f697c332c2c,PHYS_03f09f09f38b,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/24/25 11:12 PM
PHYS_8b41417b152f,Medical Staff,PHYS_8eb3fda07b5e,PHYS_80eb9cfce953,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/09/2025 11:24
PHYS_8b41417b152f,Faculty Self-Evaluation,PHYS_8b41417b152f,PHYS_254e4e14c9ca,Always,Always,Always,Always,Always,Most of the time,Always,Always,"My workspace is my second home, and the hospital staff are my family. I treat everyone with respect, empathy and care. I am extremely interested and dedicated to my work. ",07/09/2025 12:53
PHYS_8b41417b152f,Medical Staff,PHYS_9153ae575d1a,PHYS_85caf803d7de,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2025 15:19
PHYS_8b41417b152f,Hospital Staff,PHYS_c114e8f54a4f,PHYS_8f02e18f31db,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/11/2025 15:38
PHYS_8b41417b152f,Medical Staff,PHYS_3863197fb4bc,PHYS_4469fe5ed7d8,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/16/25 11:06 PM
PHYS_877cb55a01ee,Medical Staff,PHYS_d0095492190e,PHYS_57305ae7e6ba,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 09:02
PHYS_877cb55a01ee,Faculty Self-Evaluation,PHYS_877cb55a01ee,PHYS_c0733cdaab34,Always,Always,Always,Always,Always,Always,Always,Always,"I am always available to discuss and manage any concern &#x2F; inquiry for all our customers in a respectful and very efficient manner. 

I am a very client focused&#x2F;dedicated Director who places the patients&#x27; and physicians&#x27; needs&#x2F;concerns as my top priority and act accordingly.",06/02/2025 10:18
PHYS_877cb55a01ee,Medical Staff,PHYS_66379b9abf45,PHYS_810156b47f32,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 16:29
PHYS_877cb55a01ee,Chairperson,PHYS_95ae00cce5a8,PHYS_ac6824b7a015,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/05/2025 10:52
PHYS_877cb55a01ee,Medical Staff,PHYS_6af5e36fc881,PHYS_176f07e17920,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/06/2025 17:09
PHYS_877cb55a01ee,Medical Staff,PHYS_dd9ceae53ecd,PHYS_d78c92a76fd5,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 10:23
PHYS_877cb55a01ee,Medical Staff,PHYS_3ca2148e56a8,PHYS_54f608b11c91,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/09/2025 14:00
PHYS_877cb55a01ee,Medical Staff,PHYS_782faa4afa78,PHYS_1ce142363873,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 15:14
PHYS_877cb55a01ee,Medical Staff,PHYS_333fe3ba4c8b,PHYS_319bc1978f76,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/10/2025 12:15
PHYS_877cb55a01ee,Hospital Staff,PHYS_cf388247263d,PHYS_ac53516da7c8,Always,Always,Most of the time,Most of the time,Always,Always,Most of the time,Always,D/A,06/16/25 09:02 AM
PHYS_877cb55a01ee,Hospital Staff,PHYS_9f276367add1,PHYS_3659b3c10478,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 12:54 PM
PHYS_877cb55a01ee,Medical Staff,PHYS_ec4ebcd06f52,PHYS_af9c15a69111,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/07/2025 19:22
PHYS_877cb55a01ee,Hospital Staff,PHYS_3fa85a862244,PHYS_85866cf5ac76,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 09:57
PHYS_877cb55a01ee,Hospital Staff,PHYS_889769d4956b,PHYS_f003df975348,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/16/25 01:35 PM
PHYS_9c90903ea1cb,Hospital Staff,PHYS_8631e47ef49f,PHYS_9f16ec396b1e,Always,Always,Always,Always,Always,Always,Always,Always,Dr Mahfouz is a true leader. ,06/02/2025 07:36
PHYS_9c90903ea1cb,Hospital Staff,PHYS_d93843f7100a,PHYS_bf055b0a7d0c,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 08:27
PHYS_9c90903ea1cb,Faculty Self-Evaluation,PHYS_9c90903ea1cb,PHYS_f962d2cfc436,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 08:40
PHYS_9c90903ea1cb,Medical Staff,PHYS_d0095492190e,PHYS_57305ae7e6ba,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 09:02
PHYS_9c90903ea1cb,Medical Staff,PHYS_d1d9dd1f2039,PHYS_dddec46e1901,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 13:15
PHYS_9c90903ea1cb,Medical Staff,PHYS_66379b9abf45,PHYS_810156b47f32,Always,Sometimes,Always,Always,Always,Always,Most of the time,Always,D/A,06/02/2025 16:29
PHYS_9c90903ea1cb,Chairperson,PHYS_95ae00cce5a8,PHYS_ac6824b7a015,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/05/2025 10:52
PHYS_9c90903ea1cb,Medical Staff,PHYS_6af5e36fc881,PHYS_176f07e17920,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/06/2025 17:09
PHYS_9c90903ea1cb,Medical Staff,PHYS_dd9ceae53ecd,PHYS_d78c92a76fd5,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 10:23
PHYS_9c90903ea1cb,Medical Staff,PHYS_3ca2148e56a8,PHYS_54f608b11c91,Always,Most of the time,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/09/2025 13:58
PHYS_9c90903ea1cb,Hospital Staff,PHYS_59de068f5b42,PHYS_ec7197b02457,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 14:21
PHYS_9c90903ea1cb,Hospital Staff,PHYS_852b017abdbc,PHYS_0a04075c40aa,Always,Always,Always,Always,Always,Always,Most of the time,Always,"Dr. Mahfouz consistently demonstrates professionalism and respect in all interactions. He is approachable, responsive and always available to support staff and clients. He shows a high commitment to patient care and team development.  His leadership fosters a collaborative environment.",06/09/2025 14:57
PHYS_9c90903ea1cb,Medical Staff,PHYS_782faa4afa78,PHYS_1ce142363873,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 15:14
PHYS_9c90903ea1cb,Medical Staff,PHYS_c44b5e9c918e,PHYS_fef2dff8179b,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 22:36
PHYS_9c90903ea1cb,Hospital Staff,PHYS_d9f85e43072e,PHYS_fccd6a0da42c,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/10/2025 09:50
PHYS_9c90903ea1cb,Medical Staff,PHYS_333fe3ba4c8b,PHYS_319bc1978f76,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/10/2025 12:14
PHYS_9c90903ea1cb,Medical Staff,PHYS_090a41b24f74,PHYS_6cd8e1624ef3,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/17/25 02:30 PM
PHYS_9c90903ea1cb,Medical Staff,PHYS_7509d95c81b4,PHYS_30760fed116d,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/17/25 09:00 PM
PHYS_9c90903ea1cb,Medical Staff,PHYS_1eaf199090b1,PHYS_9f1d2f6a0d94,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/18/25 11:20 AM
PHYS_9c90903ea1cb,Hospital Staff,PHYS_9f276367add1,PHYS_3659b3c10478,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 12:53 PM
PHYS_9c90903ea1cb,Medical Staff,PHYS_ec4ebcd06f52,PHYS_af9c15a69111,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/07/2025 19:22
PHYS_9c90903ea1cb,Medical Staff,PHYS_8eb3fda07b5e,PHYS_80eb9cfce953,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/09/2025 11:24
PHYS_9c90903ea1cb,Medical Staff,PHYS_9153ae575d1a,PHYS_85caf803d7de,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2025 15:19
PHYS_9c90903ea1cb,Hospital Staff,PHYS_889769d4956b,PHYS_f003df975348,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/16/25 01:35 PM
PHYS_9c90903ea1cb,Medical Staff,PHYS_3863197fb4bc,PHYS_4469fe5ed7d8,Always,Always,Always,Always,Always,Most of the time,Always,Always,D/A,07/16/25 11:07 PM
PHYS_79cb6a3cad40,Hospital Staff,PHYS_d3f69bb848ee,PHYS_c9e6be73e5c5,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 07:24
PHYS_79cb6a3cad40,Hospital Staff,PHYS_5dbb9661a991,PHYS_829ea081427b,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 11:47
PHYS_79cb6a3cad40,Medical Staff,PHYS_d1d9dd1f2039,PHYS_dddec46e1901,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/02/2025 13:16
PHYS_79cb6a3cad40,Hospital Staff,PHYS_255fa40a71da,PHYS_3dd353d8ef78,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 14:28
PHYS_79cb6a3cad40,Hospital Staff,PHYS_ffdae2ca5c7f,PHYS_faf4390327a5,Always,Most of the time,Always,Always,Always,Always,Most of the time,Most of the time,Dr. Sinno is always available and ready to help. She always follows up with the lab. A true professional.,06/03/2025 20:33
PHYS_79cb6a3cad40,Hospital Staff,PHYS_b47d2042ad85,PHYS_543f38563933,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/05/2025 07:40
PHYS_79cb6a3cad40,Chairperson,PHYS_95ae00cce5a8,PHYS_ac6824b7a015,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/05/2025 10:53
PHYS_79cb6a3cad40,Faculty Self-Evaluation,PHYS_79cb6a3cad40,PHYS_5d7127044456,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 09:50
PHYS_79cb6a3cad40,Medical Staff,PHYS_c44b5e9c918e,PHYS_fef2dff8179b,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 22:36
PHYS_79cb6a3cad40,Medical Staff,PHYS_090a41b24f74,PHYS_6cd8e1624ef3,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/17/25 02:30 PM
PHYS_79cb6a3cad40,Medical Staff,PHYS_7509d95c81b4,PHYS_30760fed116d,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/17/25 09:00 PM
PHYS_79cb6a3cad40,Medical Staff,PHYS_1eaf199090b1,PHYS_9f1d2f6a0d94,Always,Sometimes,Always,Always,Always,Always,Sometimes,Always,D/A,06/18/25 11:21 AM
PHYS_79cb6a3cad40,Hospital Staff,PHYS_35fc16a75cf4,PHYS_b37994945465,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/08/2025 15:11
PHYS_79cb6a3cad40,Medical Staff,PHYS_8eb3fda07b5e,PHYS_80eb9cfce953,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/09/2025 11:24
PHYS_79cb6a3cad40,Medical Staff,PHYS_9153ae575d1a,PHYS_85caf803d7de,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2025 15:20
PHYS_79cb6a3cad40,Hospital Staff,PHYS_c114e8f54a4f,PHYS_8f02e18f31db,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/11/2025 15:38
PHYS_79cb6a3cad40,Medical Staff,PHYS_3863197fb4bc,PHYS_4469fe5ed7d8,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/16/25 11:08 PM
PHYS_95ae00cce5a8,Hospital Staff,PHYS_d93843f7100a,PHYS_bf055b0a7d0c,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 08:27
PHYS_95ae00cce5a8,Hospital Staff,PHYS_5dbb9661a991,PHYS_829ea081427b,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 11:46
PHYS_95ae00cce5a8,Medical Staff,PHYS_d1d9dd1f2039,PHYS_dddec46e1901,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/02/2025 13:11
PHYS_95ae00cce5a8,Faculty Self-Evaluation,PHYS_95ae00cce5a8,PHYS_ac6824b7a015,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/05/2025 10:55
PHYS_95ae00cce5a8,Hospital Staff,PHYS_59de068f5b42,PHYS_ec7197b02457,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 14:20
PHYS_95ae00cce5a8,Hospital Staff,PHYS_6ae9c17a9edf,PHYS_60f3bb2a567a,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 14:30
PHYS_95ae00cce5a8,Medical Staff,PHYS_c44b5e9c918e,PHYS_fef2dff8179b,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 22:32
PHYS_95ae00cce5a8,Medical Staff,PHYS_090a41b24f74,PHYS_6cd8e1624ef3,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/17/25 02:26 PM
PHYS_95ae00cce5a8,Medical Staff,PHYS_7509d95c81b4,PHYS_30760fed116d,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/17/25 08:58 PM
PHYS_95ae00cce5a8,Medical Staff,PHYS_1eaf199090b1,PHYS_9f1d2f6a0d94,Always,Always,Always,Always,Always,Always,Always,Always,.,06/18/25 11:09 AM
PHYS_95ae00cce5a8,Hospital Staff,PHYS_9f276367add1,PHYS_3659b3c10478,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/23/25 12:53 PM
PHYS_95ae00cce5a8,Hospital Staff,PHYS_bb2f330a51bb,PHYS_60a769139b3b,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/07/2025 08:46
PHYS_95ae00cce5a8,Medical Staff,PHYS_8eb3fda07b5e,PHYS_80eb9cfce953,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/09/2025 11:21
PHYS_95ae00cce5a8,Medical Staff,PHYS_9153ae575d1a,PHYS_85caf803d7de,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2025 15:17
PHYS_95ae00cce5a8,Hospital Staff,PHYS_889769d4956b,PHYS_f003df975348,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/16/25 01:34 PM
PHYS_95ae00cce5a8,Medical Staff,PHYS_3863197fb4bc,PHYS_4469fe5ed7d8,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/16/25 11:03 PM
PHYS_e85f931b0410,Medical Staff,PHYS_d0095492190e,PHYS_57305ae7e6ba,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/02/2025 09:03
PHYS_e85f931b0410,Medical Staff,PHYS_d1d9dd1f2039,PHYS_dddec46e1901,Most of the time,Hardly ever,Sometimes,Hardly ever,Sometimes,Hardly ever,Hardly ever,Sometimes,D/A,06/02/2025 13:18
PHYS_e85f931b0410,Medical Staff,PHYS_66379b9abf45,PHYS_810156b47f32,Always,Most of the time,Sometimes,Sometimes,Most of the time,Most of the time,Sometimes,Sometimes,D/A,06/02/2025 16:30
PHYS_e85f931b0410,Chairperson,PHYS_95ae00cce5a8,PHYS_ac6824b7a015,Always,Most of the time,Most of the time,Always,Most of the time,Most of the time,Always,Always,D/A,06/05/2025 10:53
PHYS_e85f931b0410,Medical Staff,PHYS_6af5e36fc881,PHYS_176f07e17920,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/06/2025 17:09
PHYS_e85f931b0410,Hospital Staff,PHYS_8b068abde76f,PHYS_92e12ae2cbfb,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 08:18
PHYS_e85f931b0410,Medical Staff,PHYS_dd9ceae53ecd,PHYS_d78c92a76fd5,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 10:24
PHYS_e85f931b0410,Faculty Self-Evaluation,PHYS_e85f931b0410,PHYS_70df6f8f4891,Always,Most of the time,Always,Always,Always,Most of the time,Most of the time,Always,"1&ndash; I was asked the other day by a staff about the results of a patient. I told that staff that patient results are confidential and that they will be directly shared with the requesting physician and the patient.
2&ndash;5&ndash;7&ndash;8&ndash; I mostly deal with Hemato&ndash;oncologists. I am sure many such as Dr. D.Noon. Dr. N.Moukalled, Dr. F.Kreidieh, Dr. I.AbouDalle, Dr. Bazarbachi (...etc) would gladly give many examples if asked.",06/09/2025 12:52
PHYS_e85f931b0410,Medical Staff,PHYS_3ca2148e56a8,PHYS_54f608b11c91,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,06/09/2025 14:01
PHYS_e85f931b0410,Hospital Staff,PHYS_59de068f5b42,PHYS_ec7197b02457,Always,Always,Always,Always,Most of the time,Most of the time,Most of the time,Always,D/A,06/09/2025 14:23
PHYS_e85f931b0410,Medical Staff,PHYS_782faa4afa78,PHYS_1ce142363873,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/09/2025 15:15
PHYS_e85f931b0410,Hospital Staff,PHYS_793e6490d059,PHYS_ed9032be384f,Always,Most of the time,Always,Always,Most of the time,Always,Most of the time,Always,D/A,06/09/2025 18:16
PHYS_e85f931b0410,Medical Staff,PHYS_c44b5e9c918e,PHYS_fef2dff8179b,Always,,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,D/A,06/09/2025 22:31
